2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Alianza_Lima_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Alianza_Universidad_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Ayacucho_FC_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Escuela_Municipal_Deportivo_Binacional_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Carlos_A._Mannucci_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Academia_Cantolao_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Deportivo_Municipal_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_FBC_Melgar_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Molinos_El_Pirata_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Real_Garcilaso_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Sport_Boys_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Sport_Huancayo_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Sporting_Cristal_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Uni%C3%B3n_Comercio_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Club_Deportivo_Universidad_C%C3%A9sar_Vallejo_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Club_Deportivo_Universidad_de_San_Mart%C3%ADn_de_Porres_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Club_Universitario_de_Deportes_season
2019 Liga 1 (Peru),https://en.wikipedia.org/wiki/2019-20_Universidad_T%C3%A9cnica_de_Cajamarca_season
2019–20 Qatar Stars League,https://en.wikipedia.org/wiki/2019-20_Qatar_SC_season
2019–20 Qatar Stars League,https://en.wikipedia.org/wiki/2019-20_Umm_Salal_SC_season
2019–20 Qatar Stars League,https://en.wikipedia.org/wiki/2019-20_Al_Ahli_SC_(Doha)_season
2019–20 Qatar Stars League,https://en.wikipedia.org/wiki/2019-20_Al-Duhail_SC_season
2019–20 Qatar Stars League,https://en.wikipedia.org/wiki/2019-20_Al-Shahania_SC_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Accra_Great_Olympics_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_King_Faisal_Babes_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Cape_Coast_Ebusua_Dwarfs_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Techiman_Eleven_Wonders_FC_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Karela_United_FC_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Asante_Kotoko_S.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Liberty_Professionals_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Bechem_United_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Accra_Hearts_of_Oak_S.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Aduana_Stars_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Dreams_F.C._(Ghana)_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_International_Allies_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Ashanti_Gold_S.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Berekum_Chelsea_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_West_African_Football_Academy_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Elmina_Sharks_F.C._season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Legon_Cities_FC_season
2019–20 Ghana Premier League,https://en.wikipedia.org/wiki/2019-20_Medeama_S.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Shanghai_SIPG_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Guangzhou_Evergrande_Taobao_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Shandong_Luneng_Taishan_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Beijing_Sinobo_Guoan_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Jiangsu_Suning_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Hebei_China_Fortune_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Shanghai_Greenland_Shenhua_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Beijing_Renhe_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Tianjin_Tianhai_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Guangzhou_R%26F_F.C._season
2019 Chinese Super League,https://en.wikipedia.org/wiki/2019-20_Dalian_Yifang_F.C._season
