League,Team,Player,Country,Appearances,URL
2019-20 Ligue 1,2019–20 AS Monaco FC season,Wissam Ben Yedder,France,11,https://en.wikipedia.org/wiki/Wissam_Ben_Yedder
2019-20 Ligue 1,2019–20 AS Monaco FC season,Gobé Gouano,France,0,https://en.wikipedia.org/wiki/Gob%C3%A9_Gouano
2019-20 Ligue 1,2019–20 AS Monaco FC season,Gelson Martins,Portugal,21,https://en.wikipedia.org/wiki/Gelson_Martins
2019-20 Ligue 1,2019–20 AS Monaco FC season,Loïc Badiashile,France,0,https://en.wikipedia.org/wiki/Lo%C3%AFc_Badiashile
2019-20 Ligue 1,2019–20 AS Monaco FC season,Keita Baldé,Senegal,30,https://en.wikipedia.org/wiki/Keita_Bald%C3%A9
2019-20 Ligue 1,2019–20 AS Monaco FC season,Giulian Biancone,France,0,https://en.wikipedia.org/wiki/Giulian_Biancone
2019-20 Ligue 1,2019–20 AS Monaco FC season,Julien Serrano,France,0,https://en.wikipedia.org/wiki/Julien_Serrano
2019-20 Ligue 1,2019–20 AS Monaco FC season,Radosław Majecki,Poland,0,https://en.wikipedia.org/wiki/Rados%C5%82aw_Majecki
2019-20 Ligue 1,2019–20 AS Monaco FC season,Stevan Jovetić,Montenegro,58,https://en.wikipedia.org/wiki/Stevan_Joveti%C4%87
2019-20 Ligue 1,2019–20 AS Monaco FC season,Jonathan Panzo,England,0,https://en.wikipedia.org/wiki/Jonathan_Panzo
2019-20 Ligue 1,2019–20 AS Monaco FC season,Adrien Bongiovanni,Belgium,0,https://en.wikipedia.org/wiki/Adrien_Bongiovanni
2019-20 Ligue 1,2019–20 AS Monaco FC season,Sofiane Diop,France,0,https://en.wikipedia.org/wiki/Sofiane_Diop
2019-20 Ligue 1,2019–20 AS Monaco FC season,Antonio Barreca,Italy,0,https://en.wikipedia.org/wiki/Antonio_Barreca
2019-20 Ligue 1,2019–20 AS Monaco FC season,Djibril Sidibé,France,18,"https://en.wikipedia.org/wiki/Djibril_Sidib%C3%A9_(footballer,_born_1992)"
2019-20 Ligue 1,2019–20 AS Monaco FC season,Strahinja Pavlović,Serbia,4,https://en.wikipedia.org/wiki/Strahinja_Pavlovi%C4%87
2019-20 Ligue 1,2019–20 AS Monaco FC season,Islam Slimani,Algeria,68,https://en.wikipedia.org/wiki/Islam_Slimani
2019-20 Ligue 1,2019–20 AS Monaco FC season,Kévin N'Doram,France,0,https://en.wikipedia.org/wiki/K%C3%A9vin_N%27Doram
2019-20 Ligue 1,2019–20 AS Monaco FC season,Jean-Eudes Aholou,Ivory_Coast,0,https://en.wikipedia.org/wiki/Jean-Eudes_Aholou
2019-20 Ligue 1,2019–20 AS Monaco FC season,Samuel Grandsir,France,0,https://en.wikipedia.org/wiki/Samuel_Grandsir
2019-20 Ligue 1,2019–20 AS Monaco FC season,Adama Traoré,Mali,14,"https://en.wikipedia.org/wiki/Adama_Traor%C3%A9_(footballer,_born_28_June_1995)"
2019-20 Ligue 1,2019–20 AS Monaco FC season,Pelé,Guinea-Bissau,0,"https://en.wikipedia.org/wiki/Pel%C3%A9_(footballer,_born_1991)"
2019-20 Ligue 1,2019–20 AS Monaco FC season,Wilson Isidor,France,0,https://en.wikipedia.org/wiki/Wilson_Isidor
2019-20 Ligue 1,2019–20 AS Monaco FC season,Youssef Aït Bennasser,Morocco,21,https://en.wikipedia.org/wiki/Youssef_A%C3%AFt_Bennasser
2019-20 Ligue 1,2019–20 AS Monaco FC season,Nacer Chadli,Belgium,61,https://en.wikipedia.org/wiki/Nacer_Chadli
2019-20 Ligue 1,2019–20 AS Monaco FC season,Gil Dias,Portugal,0,https://en.wikipedia.org/wiki/Gil_Dias
2019-20 Ligue 1,2019–20 AS Monaco FC season,Cesc Fàbregas,Spain,110,https://en.wikipedia.org/wiki/Cesc_F%C3%A0bregas
2019-20 Ligue 1,2019–20 AS Monaco FC season,Lyle Foster,South_Africa,3,https://en.wikipedia.org/wiki/Lyle_Foster
2019-20 Ligue 1,2019–20 AS Monaco FC season,Robert Navarro,Spain,0,https://en.wikipedia.org/wiki/Robert_Navarro_(footballer)
2019-20 Ligue 1,2019–20 AS Monaco FC season,Jordi Mboula,Spain,0,https://en.wikipedia.org/wiki/Jordi_Mboula
2019-20 Ligue 1,2019–20 AS Monaco FC season,Henry Onyekuru,Nigeria,12,https://en.wikipedia.org/wiki/Henry_Onyekuru
2019-20 Ligue 1,2019–20 AS Monaco FC season,Irvin Cardona,France,0,https://en.wikipedia.org/wiki/Irvin_Cardona
2019-20 Ligue 1,2019–20 AS Monaco FC season,Boschilia,Brazil,0,https://en.wikipedia.org/wiki/Gabriel_Boschilia
2019-20 Ligue 1,2019–20 AS Monaco FC season,Rony Lopes,Portugal,0,https://en.wikipedia.org/wiki/Rony_Lopes
2019-20 Ligue 1,2019–20 AS Monaco FC season,Jean-Kévin Augustin,France,0,https://en.wikipedia.org/wiki/Jean-K%C3%A9vin_Augustin
2019-20 Ligue 1,2019–20 AS Monaco FC season,Radamel Falcao,Colombia,91,https://en.wikipedia.org/wiki/Radamel_Falcao
2019-20 Ligue 1,2019–20 AS Monaco FC season,Naldo,Brazil,0,"https://en.wikipedia.org/wiki/Naldo_(footballer,_born_1982)"
2019-20 Ligue 1,2019–20 Montpellier HSC season,Arnaud Souquet,French_Football_Federation,0,https://en.wikipedia.org/wiki/Arnaud_Souquet
2019-20 Ligue 1,2019–20 Montpellier HSC season,Gaëtan Laborde,French_Football_Federation,0,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Laborde
2019-20 Ligue 1,2019–20 Montpellier HSC season,Daniel Congré,French_Football_Federation,0,https://en.wikipedia.org/wiki/Daniel_Congr%C3%A9
2019-20 Ligue 1,2019–20 Montpellier HSC season,Junior Sambia,French_Football_Federation,0,https://en.wikipedia.org/wiki/Junior_Sambia
2019-20 Ligue 1,2019–20 Montpellier HSC season,Téji Savanier,French_Football_Federation,0,https://en.wikipedia.org/wiki/T%C3%A9ji_Savanier
2019-20 Ligue 1,2019–20 Montpellier HSC season,Gerónimo Rulli (on loan from Real Sociedad),Argentine_Football_Association,Total,https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Rulli
2019-20 Ligue 1,2019–20 Montpellier HSC season,Vitorino Hilton (Vice-Captain),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Vitorino_Hilton
2019-20 Ligue 1,2019–20 Montpellier HSC season,Ambroise Oyongo,Cameroonian_Football_Federation,41,https://en.wikipedia.org/wiki/Ambroise_Oyongo
2019-20 Ligue 1,2019–20 Montpellier HSC season,Joris Chotard,French_Football_Federation,0,https://en.wikipedia.org/wiki/Joris_Chotard
2019-20 Ligue 1,2019–20 Montpellier HSC season,Jordan Ferri,French_Football_Federation,0,https://en.wikipedia.org/wiki/Jordan_Ferri
2019-20 Ligue 1,2019–20 Montpellier HSC season,Pedro Mendes,Portuguese_Football_Federation,0,"https://en.wikipedia.org/wiki/Pedro_Mendes_(footballer,_born_October_1990)"
2019-20 Ligue 1,2019–20 Montpellier HSC season,Dimitry Bertaud,French_Football_Federation,0,https://en.wikipedia.org/wiki/Dimitry_Bertaud
2019-20 Ligue 1,2019–20 Montpellier HSC season,Bilal Boutobba,Algerian_Football_Federation,0,https://en.wikipedia.org/wiki/Bilal_Boutobba
2019-20 Ligue 1,2019–20 Montpellier HSC season,Clément Vidal,French_Football_Federation,0,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Vidal
2019-20 Ligue 1,2019–20 Montpellier HSC season,Keagan Dolly,South_African_Football_Association,0,https://en.wikipedia.org/wiki/Keagan_Dolly
2019-20 Ligue 1,2019–20 Montpellier HSC season,Souleymane Camara (Captain),Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Souleymane_Camara
2019-20 Ligue 1,2019–20 Montpellier HSC season,Andy Delort,Algerian_Football_Federation,10,https://en.wikipedia.org/wiki/Andy_Delort
2019-20 Ligue 1,2019–20 Montpellier HSC season,Amir Adouyev,Russian_Football_Union,0,https://en.wikipedia.org/wiki/Amir_Adouyev
2019-20 Ligue 1,2019–20 Montpellier HSC season,Yun Il-lok,Korea_Football_Association,0,https://en.wikipedia.org/wiki/Yun_Il-lok
2019-20 Ligue 1,2019–20 Montpellier HSC season,Mathis Carvalho,French_Football_Federation,0,https://en.wikipedia.org/wiki/Mathis_Carvalho
2019-20 Ligue 1,2019–20 Montpellier HSC season,Damien Le Tallec,French_Football_Federation,0,https://en.wikipedia.org/wiki/Damien_Le_Tallec
2019-20 Ligue 1,2019–20 Montpellier HSC season,Florent Mollet,French_Football_Federation,0,https://en.wikipedia.org/wiki/Florent_Mollet
2019-20 Ligue 1,2019–20 Montpellier HSC season,Nicolas Cozza,French_Football_Federation,0,https://en.wikipedia.org/wiki/Nicolas_Cozza
2019-20 Ligue 1,2019–20 Montpellier HSC season,Mihailo Ristić,Football_Association_of_Serbia,5,https://en.wikipedia.org/wiki/Mihailo_Risti%C4%87_(footballer)
2019-20 Ligue 1,2019–20 Montpellier HSC season,Petar Škuletić,Football_Association_of_Serbia,6,https://en.wikipedia.org/wiki/Petar_%C5%A0kuleti%C4%87
2019-20 Ligue 1,2019–20 FC Nantes season,Nicolas Pallois (vice-captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Nicolas_Pallois
2019-20 Ligue 1,2019–20 FC Nantes season,Marcus Coco,French_Football_Federation,0,https://en.wikipedia.org/wiki/Marcus_Coco
2019-20 Ligue 1,2019–20 FC Nantes season,Roli Pereira de Sa,French_Football_Federation,0,https://en.wikipedia.org/wiki/Roli_Pereira_de_Sa
2019-20 Ligue 1,2019–20 FC Nantes season,Kalifa Coulibaly,Malian_Football_Federation,Total,https://en.wikipedia.org/wiki/Kalifa_Coulibaly
2019-20 Ligue 1,2019–20 FC Nantes season,Dennis Appiah,French_Football_Federation,0,https://en.wikipedia.org/wiki/Dennis_Appiah
2019-20 Ligue 1,2019–20 FC Nantes season,Alban Lafont (on loan from Fiorentina),French_Football_Federation,0,https://en.wikipedia.org/wiki/Alban_Lafont
2019-20 Ligue 1,2019–20 FC Nantes season,Cristian Benavente (on loan from Pyramids FC),Peruvian_Football_Federation,0,https://en.wikipedia.org/wiki/Cristian_Benavente
2019-20 Ligue 1,2019–20 FC Nantes season,Molla Wagué,Malian_Football_Federation,Total,https://en.wikipedia.org/wiki/Molla_Wagu%C3%A9
2019-20 Ligue 1,2019–20 FC Nantes season,Alexandre Olliero,French_Football_Federation,0,https://en.wikipedia.org/wiki/Alexandre_Olliero
2019-20 Ligue 1,2019–20 FC Nantes season,Charles Traoré,Malian_Football_Federation,0,https://en.wikipedia.org/wiki/Charles_Traor%C3%A9
2019-20 Ligue 1,2019–20 FC Nantes season,Mehdi Abeid,Algerian_Football_Federation,Total,https://en.wikipedia.org/wiki/Mehdi_Abeid
2019-20 Ligue 1,2019–20 FC Nantes season,Fábio,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/F%C3%A1bio_(footballer,_born_1990)"
2019-20 Ligue 1,2019–20 FC Nantes season,Samuel Moutoussamy,Congolese_Association_Football_Federation,0,https://en.wikipedia.org/wiki/Samuel_Moutoussamy
2019-20 Ligue 1,2019–20 FC Nantes season,Ludovic Blas,French_Football_Federation,0,https://en.wikipedia.org/wiki/Ludovic_Blas
2019-20 Ligue 1,2019–20 FC Nantes season,Thomas Basila,French_Football_Federation,0,https://en.wikipedia.org/wiki/Thomas_Basila
2019-20 Ligue 1,2019–20 FC Nantes season,Élie Youan,French_Football_Federation,0,https://en.wikipedia.org/wiki/%C3%89lie_Youan
2019-20 Ligue 1,2019–20 FC Nantes season,Anthony Limbombe,Royal_Belgian_Football_Association,0,https://en.wikipedia.org/wiki/Anthony_Limbombe
2019-20 Ligue 1,2019–20 FC Nantes season,Imran Louza,French_Football_Federation,0,https://en.wikipedia.org/wiki/Imran_Louza
2019-20 Ligue 1,2019–20 FC Nantes season,Abdoulaye Touré (captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Abdoulaye_Tour%C3%A9_(footballer)
2019-20 Ligue 1,2019–20 FC Nantes season,Andrei Girotto,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Andrei_Girotto
2019-20 Ligue 1,2019–20 FC Nantes season,Denis Petric,Football_Association_of_Slovenia,0,https://en.wikipedia.org/wiki/Denis_Petric
2019-20 Ligue 1,2019–20 FC Nantes season,Kader Bamba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kader_Bamba
2019-20 Ligue 1,2019–20 FC Nantes season,Rene Krhin,Football_Association_of_Slovenia,0,https://en.wikipedia.org/wiki/Rene_Krhin
2019-20 Ligue 1,2019–20 FC Nantes season,Moses Simon (on loan from Levante),Nigeria_Football_Federation,33,https://en.wikipedia.org/wiki/Moses_Simon
2019-20 Ligue 1,2019–20 FC Nantes season,Renaud Emond,Royal_Belgian_Football_Association,0,https://en.wikipedia.org/wiki/Renaud_Emond
2019-20 Ligue 1,2019–20 OGC Nice season,Pierre Lees-Melou,French_Football_Federation,0,https://en.wikipedia.org/wiki/Pierre_Lees-Melou
2019-20 Ligue 1,2019–20 OGC Nice season,Stanley Nsoki,French_Football_Federation,0,https://en.wikipedia.org/wiki/Stanley_Nsoki
2019-20 Ligue 1,2019–20 OGC Nice season,Adrien Tameze,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/Adrien_Tameze
2019-20 Ligue 1,2019–20 OGC Nice season,Gautier Lloris,French_Football_Federation,0,https://en.wikipedia.org/wiki/Gautier_Lloris
2019-20 Ligue 1,2019–20 OGC Nice season,Myziane Maolida,French_Football_Federation,0,https://en.wikipedia.org/wiki/Myziane_Maolida
2019-20 Ligue 1,2019–20 OGC Nice season,Rémi Walter,French_Football_Federation,0,https://en.wikipedia.org/wiki/R%C3%A9mi_Walter
2019-20 Ligue 1,2019–20 OGC Nice season,Racine Coly,Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Racine_Coly
2019-20 Ligue 1,2019–20 OGC Nice season,Bassem Srarfi,Tunisian_Football_Federation,15,https://en.wikipedia.org/wiki/Bassem_Srarfi
2019-20 Ligue 1,2019–20 OGC Nice season,Adam Ounas (on loan from Napoli),Algerian_Football_Federation,9,https://en.wikipedia.org/wiki/Adam_Ounas
2019-20 Ligue 1,2019–20 OGC Nice season,Alexis Claude-Maurice,French_Football_Federation,0,https://en.wikipedia.org/wiki/Alexis_Claude-Maurice
2019-20 Ligue 1,2019–20 OGC Nice season,Yannis Clementia,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yannis_Clementia
2019-20 Ligue 1,2019–20 OGC Nice season,Ignatius Ganago,Cameroonian_Football_Federation,3,https://en.wikipedia.org/wiki/Ignatius_Ganago
2019-20 Ligue 1,2019–20 OGC Nice season,Patrick Burner,French_Football_Federation,0,https://en.wikipedia.org/wiki/Patrick_Burner
2019-20 Ligue 1,2019–20 OGC Nice season,Khéphren Thuram,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kh%C3%A9phren_Thuram
2019-20 Ligue 1,2019–20 OGC Nice season,Andy Pelmard,French_Football_Federation,0,https://en.wikipedia.org/wiki/Andy_Pelmard
2019-20 Ligue 1,2019–20 OGC Nice season,Youcef Atal,Algerian_Football_Federation,Total,https://en.wikipedia.org/wiki/Youcef_Atal
2019-20 Ligue 1,2019–20 OGC Nice season,Kasper Dolberg,Danish_Football_Association,22,https://en.wikipedia.org/wiki/Kasper_Dolberg
2019-20 Ligue 1,2019–20 OGC Nice season,Arnaud Lusamba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Arnaud_Lusamba
2019-20 Ligue 1,2019–20 OGC Nice season,Danilo Barbosa,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Danilo_Barbosa
2019-20 Ligue 1,2019–20 OGC Nice season,Christophe Hérelle,French_Football_Federation,0,https://en.wikipedia.org/wiki/Christophe_H%C3%A9relle
2019-20 Ligue 1,2019–20 OGC Nice season,Dante (captain),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Dante_(footballer)
2019-20 Ligue 1,2019–20 OGC Nice season,Malang Sarr,French_Football_Federation,0,https://en.wikipedia.org/wiki/Malang_Sarr
2019-20 Ligue 1,2019–20 OGC Nice season,Hicham Boudaoui,Algerian_Football_Federation,Total,https://en.wikipedia.org/wiki/Hicham_Boudaoui
2019-20 Ligue 1,2019–20 OGC Nice season,Wylan Cyprien,French_Football_Federation,0,https://en.wikipedia.org/wiki/Wylan_Cyprien
2019-20 Ligue 1,2019–20 OGC Nice season,Walter Benítez,Argentine_Football_Association,0,https://en.wikipedia.org/wiki/Walter_Daniel_Ben%C3%ADtez
2019-20 Ligue 1,2019–20 OGC Nice season,Yoan Cardinale,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yoan_Cardinale
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Antoine Valério,French_Football_Federation,0,https://en.wikipedia.org/wiki/Antoine_Val%C3%A9rio
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Pablo Martinez,French_Football_Federation,0,https://en.wikipedia.org/wiki/Pablo_Martinez_(French_footballer)
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Lamine Fomba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lamine_Fomba
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Lucas Deaux,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lucas_Deaux
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Vlatko Stojanovski,Football_Federation_of_Macedonia,0,https://en.wikipedia.org/wiki/Vlatko_Stojanovski
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Clément Depres,French_Football_Federation,0,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Depres
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Loïck Landre,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lo%C3%AFck_Landre
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Sidy Sarr,Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Sidy_Sarr
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Romain Philippoteaux,French_Football_Federation,0,https://en.wikipedia.org/wiki/Romain_Philippoteaux
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Zinedine Ferhat,Algerian_Football_Federation,0,https://en.wikipedia.org/wiki/Zinedine_Ferhat
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Theo Valls,French_Football_Federation,0,https://en.wikipedia.org/wiki/Theo_Valls
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Lucas Dias,French_Football_Federation,0,"https://en.wikipedia.org/wiki/Lucas_Dias_(footballer,_born_1999)"
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Lucas Buadés,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lucas_Buad%C3%A9s
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Gaëtan Paquiez,French_Football_Federation,0,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Paquiez
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Renaud Ripart (vice-captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Renaud_Ripart
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Kelyan Guessoum,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kelyan_Guessoum
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Yassine Benrahou (on loan from Bordeaux),Royal_Moroccan_Football_Federation,0,https://en.wikipedia.org/wiki/Yassine_Benrahou
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Anthony Briançon (captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Anthony_Brian%C3%A7on
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Sami Ben Amar,Royal_Moroccan_Football_Federation,0,https://en.wikipedia.org/wiki/Sami_Ben_Amar
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Florian Miguel,French_Football_Federation,0,https://en.wikipedia.org/wiki/Florian_Miguel
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Haris Duljević,Football_Association_of_Bosnia_and_Herzegovina,23,https://en.wikipedia.org/wiki/Haris_Duljevi%C4%87
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Kévin Denkey,Togolese_Football_Federation,0,https://en.wikipedia.org/wiki/K%C3%A9vin_Denkey
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Paul Bernardoni (on loan from Bordeaux),French_Football_Federation,0,https://en.wikipedia.org/wiki/Paul_Bernardoni
2019-20 Ligue 1,2019–20 Nîmes Olympique season,Sofiane Alakouch,French_Football_Federation,0,https://en.wikipedia.org/wiki/Sofiane_Alakouch
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Presnel Kimpembe,French_Football_Federation,13,https://en.wikipedia.org/wiki/Presnel_Kimpembe
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Thilo Kehrer,German_Football_Association,9,https://en.wikipedia.org/wiki/Thilo_Kehrer
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Leandro Paredes,Argentine_Football_Association,27,https://en.wikipedia.org/wiki/Leandro_Paredes
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Marquinhos (vice-captain),Brazilian_Football_Confederation,51,https://en.wikipedia.org/wiki/Marquinhos
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Juan Bernat,Royal_Spanish_Football_Federation,11,https://en.wikipedia.org/wiki/Juan_Bernat
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Marco Verratti,Italian_Football_Federation,38,https://en.wikipedia.org/wiki/Marco_Verratti
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Keylor Navas,Costa_Rican_Football_Federation,92,https://en.wikipedia.org/wiki/Keylor_Navas
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Sergio Rico (on loan from Sevilla),Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Sergio_Rico
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Thomas Meunier,Royal_Belgian_Football_Association,44,https://en.wikipedia.org/wiki/Thomas_Meunier
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Ángel Di María,Argentine_Football_Association,0,https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Kylian Mbappé,French_Football_Federation,39,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Eric Maxim Choupo-Moting,Cameroonian_Football_Federation,55,https://en.wikipedia.org/wiki/Eric_Maxim_Choupo-Moting
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Pablo Sarabia,Royal_Spanish_Football_Federation,3,https://en.wikipedia.org/wiki/Pablo_Sarabia
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Layvin Kurzawa,French_Football_Federation,13,https://en.wikipedia.org/wiki/Layvin_Kurzawa
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Mitchel Bakker,Royal_Dutch_Football_Association,0,https://en.wikipedia.org/wiki/Mitchel_Bakker
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Edinson Cavani,Uruguayan_Football_Association,118,https://en.wikipedia.org/wiki/Edinson_Cavani
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Abdou Diallo,French_Football_Federation,0,https://en.wikipedia.org/wiki/Abdou_Diallo
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Marcin Bułka,Polish_Football_Association,0,https://en.wikipedia.org/wiki/Marcin_Bu%C5%82ka
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Ander Herrera,Royal_Spanish_Football_Federation,2,https://en.wikipedia.org/wiki/Ander_Herrera
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Mauro Icardi,Argentine_Football_Association,8,https://en.wikipedia.org/wiki/Mauro_Icardi
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Colin Dagba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Colin_Dagba
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Tanguy Kouassi,French_Football_Federation,0,https://en.wikipedia.org/wiki/Tanguy_Kouassi
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Loïc Mbe Soh,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lo%C3%AFc_Mbe_Soh
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Adil Aouchiche,French_Football_Federation,0,https://en.wikipedia.org/wiki/Adil_Aouchiche
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Garissone Innocent,French_Football_Federation,0,https://en.wikipedia.org/wiki/Garissone_Innocent
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Idrissa Gueye,Senegalese_Football_Federation,68,https://en.wikipedia.org/wiki/Idrissa_Gueye
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Thiago Silva (captain),Brazilian_Football_Confederation,93,https://en.wikipedia.org/wiki/Thiago_Silva
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Julian Draxler,German_Football_Association,56,https://en.wikipedia.org/wiki/Julian_Draxler
2019-20 Ligue 1,2019–20 Paris Saint-Germain F.C. season,Neymar,Brazilian_Football_Confederation,Total,https://en.wikipedia.org/wiki/Neymar
2019-20 Ligue 1,2019–20 Stade de Reims season,Kaj Sierhuis,Royal_Dutch_Football_Association,0,https://en.wikipedia.org/wiki/Kaj_Sierhuis
2019-20 Ligue 1,2019–20 Stade de Reims season,Axel Disasi,French_Football_Federation,0,https://en.wikipedia.org/wiki/Axel_Disasi
2019-20 Ligue 1,2019–20 Stade de Reims season,Boulaye Dia,French_Football_Federation,0,https://en.wikipedia.org/wiki/Boulaye_Dia
2019-20 Ligue 1,2019–20 Stade de Reims season,Dereck Kutesa,Swiss_Football_Association,0,https://en.wikipedia.org/wiki/Dereck_Kutesa
2019-20 Ligue 1,2019–20 Stade de Reims season,Ghislain Konan,Ivorian_Football_Federation,0,https://en.wikipedia.org/wiki/Ghislain_Konan
2019-20 Ligue 1,2019–20 Stade de Reims season,Xavier Chavalerin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Xavier_Chavalerin
2019-20 Ligue 1,2019–20 Stade de Reims season,Yunis Abdelhamid,Royal_Moroccan_Football_Federation,0,https://en.wikipedia.org/wiki/Yunis_Abdelhamid
2019-20 Ligue 1,2019–20 Stade de Reims season,Hassane Kamara,French_Football_Federation,0,https://en.wikipedia.org/wiki/Hassane_Kamara
2019-20 Ligue 1,2019–20 Stade de Reims season,Sambou Sissoko,French_Football_Federation,0,https://en.wikipedia.org/wiki/Sambou_Sissoko
2019-20 Ligue 1,2019–20 Stade de Reims season,Alaixys Romao (captain),Togolese_Football_Federation,0,https://en.wikipedia.org/wiki/Alaixys_Romao
2019-20 Ligue 1,2019–20 Stade de Reims season,Nicolas Lemaître,French_Football_Federation,0,https://en.wikipedia.org/wiki/Nicolas_Lema%C3%AEtre
2019-20 Ligue 1,2019–20 Stade de Reims season,Marshall Munetsi,Zimbabwe_Football_Association,Total,https://en.wikipedia.org/wiki/Marshall_Munetsi
2019-20 Ligue 1,2019–20 Stade de Reims season,Timothé Nkada,French_Football_Federation,0,https://en.wikipedia.org/wiki/Timoth%C3%A9_Nkada
2019-20 Ligue 1,2019–20 Stade de Reims season,Anastasios Donis (on loan from VfB Stuttgart),Hellenic_Football_Federation,0,https://en.wikipedia.org/wiki/Anastasios_Donis
2019-20 Ligue 1,2019–20 Stade de Reims season,Mathieu Cafaro,French_Football_Federation,0,https://en.wikipedia.org/wiki/Mathieu_Cafaro
